831,Chain Disappearance,"You can only activate this card when a monster(s) with an ATK of 1000 or less is Normal Summoned, Flip Summoned or Special Summoned. Remove from play those Summoned monster(s), and your opponent removes from play all monsters of the same name in their hand and Deck. Their Deck is then shuffled.",IOC-052,NULL,NULL,NULL,NULL,11,NULL
832,Zero Gravity,Change the battle positions of all face-up monsters on the field.,IOC-053,NULL,NULL,NULL,NULL,11,NULL
833,Dark Mirror Force,You can only activate this card when your opponent's monster declares an attack. Remove from play all monsters in Defense Position on your opponent's side of the field.,IOC-054,NULL,NULL,NULL,NULL,11,NULL
834,Energy Drain,"Select 1 face-up monster on your side of the field. Increase the ATK and DEF of the monster by an amount equal to the number of cards in your opponent's hand x 200 points, until the End Phase.",IOC-055,NULL,NULL,NULL,NULL,11,NULL
835,Burning Algae,"When this card is sent to the Graveyard, increase your opponent's Life Points by 1000 points.",IOC-062,3,500,1500,12,2,NULL
836,The Thing in the Crater,"When this card is destroyed and sent from the field to the Graveyard, you can Special Summon 1 Pyro-Type Monster from your hand.",IOC-063,4,1000,1200,12,2,NULL
837,Molten Zombie,"When this card is Special Summoned from the Graveyard, the controller of this card draws 1 card.",IOC-064,4,1600,400,12,2,NULL
838,Dark Magician of Chaos,"When this card is Normal Summoned or Special Summoned, you can add 1 Spell Card from your Graveyard to your hand. A monster that is destroyed by this monster as a result of battle is removed from play instead of going to the Graveyard. If this face-up card is destroyed or removed from the field, it is removed from play.",IOC-065,8,2800,2600,16,2,NULL
839,Gora Turtle of Illusion,Negate the effect of Spell and Trap Cards controlled by your opponent that target this face-up card on the field.,IOC-066,4,1200,1400,1,2,NULL
840,Manticore of Darkness,"During the End Phase of the turn this card is sent to the Graveyard, send 1 Beast, Beast-Warrior or Winged Beast-Type Monster Card from your hand or your side of the field to the Graveyard to Special Summon this card from the Graveyard.",IOC-067,6,2300,1000,3,2,NULL
841,Stealth Bird,"Once per turn, during your Main Phase, you can flip this card into face-down Defense Position. When this card is Flip Summoned, inflict 1000 damage to your opponent.",IOC-068,3,700,1700,19,2,NULL
842,Sacred Crane,"When this card is Special Summoned, the controller of this card draws 1 card.",IOC-069,4,1600,400,19,2,NULL
843,Enraged Battle Ox,"During battle between attacking Beast, Beast-Warrior or Winged Beast-Type monsters on your side of the field and a Defense Position monster whose DEF is lower than the ATK of the attacking monster, inflict the difference as Battle Damage to your opponent's Life Points.",IOC-070,4,1700,1000,3,2,NULL
844,Don Turtle,"When this card is Normal Summoned or Flip Summoned, you can Special Summon any number of ""Don Turtle""(s) from your hand.",IOC-071,3,1100,1200,13,2,NULL
845,Balloon Lizard,"Put 1 counter on this card during each of your Standby Phases. When this card is destroyed, inflict damage to the controller of the card that destroyed it equal to the number of counters x 400 points.",IOC-072,4,500,1900,13,2,NULL
846,Dark Driceratops,"During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent.",IOC-073,6,2400,1500,4,2,NULL
847,Hyper Hammerhead,"When this monster battles an opponent's monster, unless the opponent's monster is destroyed by battle, it is returned to its owner's hand at the end of the Damage Step.",IOC-074,4,1500,1200,4,2,NULL
848,Black Tyranno,"If your opponent controls no cards except Defense Position Monster Cards, this card can attack your opponent directly.",IOC-075,7,2600,1800,4,2,NULL
849,Anti-Aircraft Flower,"By tributing 1 Insect-Type monster on your side of the field, inflict 800 points of damage to your opponent's Life Points.",IOC-076,3,0,1600,11,2,NULL
850,Prickle Fairy,"While this card is face-up on your side of the field, your opponent cannot attack Insect-Type monsters. The battle position of a monster that battles with this card is changed to Defense Position at the end of the Damage Step.",IOC-077,4,300,2000,11,2,NULL
851,Pinch Hopper,"When this card on your side of the field is sent to your Graveyard, you can Special Summon 1 Insect-Type Monster from your hand.",IOC-078,4,1000,1200,9,2,NULL
852,Skull-Mark Ladybug,"When this card is sent to the Graveyard, increase your Life Points by 1000 points.",IOC-079,4,500,1500,9,2,NULL
853,Insect Princess,"While this card is face-up on the field, battle positions of all face-up Insect-Type monsters on your opponent's side of the field are changed into Attack Position. Each time this card destroys an Insect-Type monster as a result of battle, increase the ATK of this card by 500 points.",IOC-080,6,1900,1200,9,2,NULL
854,Amphibious Bugroth MK-3,"While ""Umi"" is face-up on the field, this card can attack your opponent's Life Points directly.",IOC-081,4,1500,1300,10,2,NULL
855,Torpedo Fish,"While ""Umi"" is face-up on the field, this card is unaffected by any Spell Cards.",IOC-082,3,1000,1000,8,2,NULL
856,Levia-Dragon - Daedalus,"By sending ""Umi"" on your side of the field to the Graveyard, destroy all cards on the field except this card.",IOC-083,7,2600,1500,15,2,NULL
857,Orca Mega-Fortress of Darkness,"By Tributing 1 ""Torpedo Fish"" on your side of the field, destroy 1 monster on the field. By Tributing 1 ""Cannonball Spear Shellfish"" on your side of the field, destroy 1 Spell or Trap Card on the field.",IOC-084,5,2100,1200,15,2,NULL
858,Cannonball Spear Shellfish,"While ""Umi"" is face-up on the field, this card is unaffected by any Spell Cards.",IOC-085,2,1000,1000,1,2,NULL
859,Mataza the Zapper,"This monster can attack twice during the same Battle Phase. While this card is face-up on the field, control of this card cannot switch.",IOC-086,3,1300,800,18,2,NULL
860,Guardian Angel Joan,"When this card destroys a monster and sends it to the Graveyard as a result of battle, increase your Life Points by an amount equal to the original ATK of the destroyed monster.",IOC-087,7,2800,2000,6,2,NULL
861,Manju of the Ten Thousand Hands,"When this card is Normal Summoned or Flip Summoned, you can select 1 Ritual Monster Card or 1 Ritual Spell Card from your Deck and add it to your hand.",IOC-088,4,1400,1000,6,2,NULL
862,Getsu Fuhma,"If a monster that battles with this monster is a Fiend or Zombie-Type monster, destroy that monster at the end of the Damage Step.",IOC-089,4,1700,1200,18,2,NULL
863,Ryu Kokki,"If a monster that battles with this monster is a Warrior or Spellcaster-Type monster, destroy that monster at the end of the Damage Step.",IOC-090,6,2400,2000,20,2,NULL
864,Gryphon's Feather Duster,Destroy all Spell and Trap Cards on your side of the field. Increase your Life Points by the number of destroyed cards x 500 points.,IOC-091,NULL,NULL,NULL,NULL,5,NULL
865,Stray Lambs,"If you activate this card, you cannot Normal Summon, Flip Summon or Special Summon during this turn. Special Summon 2 ""Lamb Tokens"" (Beast-Type/EARTH/Level 1/ATK 0/DEF 0) in Defense Position.",IOC-092,NULL,NULL,NULL,NULL,5,NULL
866,Smashing Ground,"Destroy 1 face-up monster with the highest DEF on your opponent's side of the field. (If it's a tie, you get to choose.)",IOC-093,NULL,NULL,NULL,NULL,5,NULL
867,Dimension Fusion,Pay 2000 Life Points. Both players Special Summon as many of their removed from play monsters as possible.,IOC-094,NULL,NULL,NULL,NULL,5,NULL
868,Dedication through Light and Darkness,"You can only activate this card by Tributing ""Dark Magician"" on your side of the field. Select 1 ""Dark Magician of Chaos"" from your hand, your Graveyard or your Deck and Special Summon it.",IOC-095,NULL,NULL,NULL,NULL,9,NULL
869,Salvage,Add 2 WATER monsters in your Graveyard with an ATK of 1500 or less each to your hand.,IOC-096,NULL,NULL,NULL,NULL,5,NULL
870,Ultra Evolution Pill,Tribute 1 Reptile-Type monster on your side of the field. Special Summon 1 Dinosaur-Type Monster from your hand.,IOC-097,NULL,NULL,NULL,NULL,5,NULL
871,Multiplication of Ants,"Tribute 1 Insect-Type Monster on your side of the field. Special Summon 2 ""Army Ant Tokens"" (Insect-Type/EARTH/Level 4/ATK 500/DEF 1200) on your side of the field. The tokens cannot be used as a Tribute for a Tribute Summon.",IOC-098,NULL,NULL,NULL,NULL,5,NULL
872,Earth Chant,This card is used to Ritual Summon any EARTH Ritual Monster. You must also Tribute monsters from the field or your hand whose total Levels equal the Level of the Ritual Monster you are attempting to Ritual Summon.,IOC-099,NULL,NULL,NULL,NULL,10,NULL
873,Jade Insect Whistle,"Your opponent selects 1 Insect-Type Monster from their Deck. After shuffling the Deck, place the card on top of the Deck.",IOC-100,NULL,NULL,NULL,NULL,5,NULL
874,Destruction Ring,Destroy 1 face-up monster on your side of the field to inflict 1000 points of damage to both players' Life Points.,IOC-101,NULL,NULL,NULL,NULL,11,NULL
875,Fiend's Hand Mirror,Switch the opponent's Spell Card effect that targets 1 Spell or Trap Card to another correct target.,IOC-102,NULL,NULL,NULL,NULL,11,NULL
876,Compulsory Evacuation Device,Return 1 monster on the field to its owner's hand.,IOC-103,NULL,NULL,NULL,NULL,11,NULL
877,A Hero Emerges,"You can only activate this card when your opponent declares an attack. Your opponent selects 1 random card from your hand. If it is a Monster Card, Special Summon it on your side of the field. If not, send it to the Graveyard.",IOC-104,NULL,NULL,NULL,NULL,11,NULL
878,Self-Destruct Button,You can only activate this card while your Life Points are lower than your opponent's Life Points and the difference is 7000 points or more. Both players' Life Points become 0.,IOC-105,NULL,NULL,NULL,NULL,11,NULL
879,Curse of Darkness,"Each time a Spell Card is activated, the controller of that Spell Card takes 1000 points of damage.",IOC-106,NULL,NULL,NULL,NULL,12,NULL
880,"Begone, Knave!","If a monster inflicts Battle Damage to a player, return the monster to its owner's hand.",IOC-107,NULL,NULL,NULL,NULL,12,NULL
881,DNA Transplant,"Declare 1 Attribute when you activate this card. While this card is face-up on the field, the Attribute of all face-up monsters on the field becomes the one you declared.",IOC-108,NULL,NULL,NULL,NULL,12,NULL
882,Robbin' Zombie,"Each time 1 monster on your side of the field inflicts Battle Damage to your opponent's Life Points, your opponent sends 1 card from the top of their Deck to the Graveyard.",IOC-109,NULL,NULL,NULL,NULL,12,NULL
883,Trap Jammer,Activate only when your opponent activates a Trap Card during the Battle Phase. Negate the activation of the Trap Card and destroy it.,IOC-110,NULL,NULL,NULL,NULL,13,NULL
884,Invader of Darkness,"While this card is face-up on the field, your opponent cannot activate Quick-Play Spell Cards.",IOC-111,8,2900,2500,7,2,NULL
885,The End of Anubis,"While this card is face-up on the field, all effects of Spell, Trap, and Monster Cards that target a card(s) in the Graveyard or that activate in the Graveyard are negated.",AST-000,6,2500,0,7,2,NULL
